panel,element,type,parent,x,y,width,height,point,relativeTo,relativePoint,offsetX,offsetY,texture,font,fontPath,fontSize,color,layer,strata,bgFile,edgeFile,tileSize,edgeSize,insets,texCoords,source,assetSource,fontSource,coverage
"trainer","ClassTrainerSkill8/DisabledTexture","DisabledTexture","ClassTrainerSkill8","25","212","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Disabled.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Disabled.blp","",""
"trainer","ClassTrainerSkill9","Button","ClassTrainerFrame","22","228","293","16","TOPLEFT","ClassTrainerSkill8","BOTTOMLEFT","0","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill9SubText","FontString","ClassTrainerSkill9","22","228","293","16","","","","","","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trainer","ClassTrainerSkill9/NormalTexture","NormalTexture","ClassTrainerSkill9","25","228","16","16","LEFT","","","3","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill9Highlight","HighlightTexture","ClassTrainerSkill9","25","228","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Hilight.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Hilight.blp","",""
"trainer","ClassTrainerSkill9/DisabledTexture","DisabledTexture","ClassTrainerSkill9","25","228","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Disabled.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Disabled.blp","",""
"trainer","ClassTrainerSkill10","Button","ClassTrainerFrame","22","244","293","16","TOPLEFT","ClassTrainerSkill9","BOTTOMLEFT","0","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill10SubText","FontString","ClassTrainerSkill10","22","244","293","16","","","","","","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trainer","ClassTrainerSkill10/NormalTexture","NormalTexture","ClassTrainerSkill10","25","244","16","16","LEFT","","","3","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill10Highlight","HighlightTexture","ClassTrainerSkill10","25","244","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Hilight.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Hilight.blp","",""
"trainer","ClassTrainerSkill10/DisabledTexture","DisabledTexture","ClassTrainerSkill10","25","244","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Disabled.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Disabled.blp","",""
"trainer","ClassTrainerSkill11","Button","ClassTrainerFrame","22","260","293","16","TOPLEFT","ClassTrainerSkill10","BOTTOMLEFT","0","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill11SubText","FontString","ClassTrainerSkill11","22","260","293","16","","","","","","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trainer","ClassTrainerSkill11/NormalTexture","NormalTexture","ClassTrainerSkill11","25","260","16","16","LEFT","","","3","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill11Highlight","HighlightTexture","ClassTrainerSkill11","25","260","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Hilight.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Hilight.blp","",""
"trainer","ClassTrainerSkill11/DisabledTexture","DisabledTexture","ClassTrainerSkill11","25","260","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Disabled.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Disabled.blp","",""
"trainer","ClassTrainerMoneyFrame","Frame","ClassTrainerFrame","","","","","BOTTOMRIGHT","ClassTrainerFrame","BOTTOMLEFT","180","86","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","","",""
"trainer","ClassTrainerTrainButton","Button","ClassTrainerFrame","184","409","80","22","CENTER","ClassTrainerFrame","TOPLEFT","224","-420","Interface\Buttons\UI-Panel-Button-Up.blp","GameFontNormal","Fonts\FRIZQT__.TTF","12","#FFD100FF","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trainer","ClassTrainerTrainButton/NormalTexture","NormalTexture","ClassTrainerTrainButton","184","409","80","22","","","","","","Interface\Buttons\UI-Panel-Button-Up.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","",""
"trainer","ClassTrainerTrainButton/PushedTexture","PushedTexture","ClassTrainerTrainButton","184","409","80","22","","","","","","Interface\Buttons\UI-Panel-Button-Down.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Down.blp","",""
"trainer","ClassTrainerTrainButton/DisabledTexture","DisabledTexture","ClassTrainerTrainButton","184","409","80","22","","","","","","Interface\Buttons\UI-Panel-Button-Disabled.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Disabled.blp","",""
"trainer","ClassTrainerTrainButton/HighlightTexture","HighlightTexture","ClassTrainerTrainButton","184","409","80","22","","","","","","Interface\Buttons\UI-Panel-Button-Highlight.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Highlight.blp","",""
"trainer","ClassTrainerCancelButton","Button","ClassTrainerFrame","265","409","80","22","CENTER","ClassTrainerFrame","TOPLEFT","305","-420","Interface\Buttons\UI-Panel-Button-Up.blp","GameFontNormal","Fonts\FRIZQT__.TTF","12","#FFD100FF","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trainer","ClassTrainerCancelButton/NormalTexture","NormalTexture","ClassTrainerCancelButton","265","409","80","22","","","","","","Interface\Buttons\UI-Panel-Button-Up.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","",""
"trainer","ClassTrainerCancelButton/PushedTexture","PushedTexture","ClassTrainerCancelButton","265","409","80","22","","","","","","Interface\Buttons\UI-Panel-Button-Down.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Down.blp","",""
"trainer","ClassTrainerCancelButton/DisabledTexture","DisabledTexture","ClassTrainerCancelButton","265","409","80","22","","","","","","Interface\Buttons\UI-Panel-Button-Disabled.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Disabled.blp","",""
"trainer","ClassTrainerCancelButton/HighlightTexture","HighlightTexture","ClassTrainerCancelButton","265","409","80","22","","","","","","Interface\Buttons\UI-Panel-Button-Highlight.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Highlight.blp","",""
"trainer","ClassTrainerFrameCloseButton","Button","ClassTrainerFrame","323","8","32","32","TOPRIGHT","ClassTrainerFrame","TOPRIGHT","-29","-8","Interface\Buttons\UI-Panel-MinimizeButton-Up.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-Panel-MinimizeButton-Up.blp","",""
"trainer","ClassTrainerFrameCloseButton/NormalTexture","NormalTexture","ClassTrainerFrameCloseButton","323","8","32","32","","","","","","Interface\Buttons\UI-Panel-MinimizeButton-Up.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-MinimizeButton-Up.blp","",""
"trainer","ClassTrainerFrameCloseButton/PushedTexture","PushedTexture","ClassTrainerFrameCloseButton","323","8","32","32","","","","","","Interface\Buttons\UI-Panel-MinimizeButton-Down.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-MinimizeButton-Down.blp","",""
"trainer","ClassTrainerFrameCloseButton/HighlightTexture","HighlightTexture","ClassTrainerFrameCloseButton","323","8","32","32","","","","","","Interface\Buttons\UI-Panel-MinimizeButton-Highlight.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-MinimizeButton-Highlight.blp","",""
