[combat] time=0.324 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Welcome_to_World_of_Warcraft!Patch_1.12:_Drums_of_War_is_now_live!
[action] time=0.484 slot=0 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=1 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=2 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=3 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=4 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=5 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=6 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=7 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=8 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=9 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=10 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=11 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[combat] time=0.577 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_ON
[combat] time=0.577 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_now_invisible_(rank_6)
[portrait] time=4.618 subject=Player outcome=Ready camera=Authored authoredRetried=False subjectPx=42354 rgb=0..255 alpha=180..255 pieces=11 displayId=0 bindPoseHeight=2.0352 eyeHeight=0.0000 distance=0.0000 fovyDeg=27.0000 near=0.2222
[combat] time=5.163 event=GmCommand cause=live-bootstrap target=0x0000000000000000 detail=sent=True;text=.go_xyz_-8949.95_-132.493_83.5312_0
[anim] time=7.864 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=7.864 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=7.880 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=7.880 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=7.880 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=7.897 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=7.897 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=7.914 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=7.914 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=7.930 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=7.930 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=7.947 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=7.947 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=7.962 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=7.964 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=7.964 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=7.964 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=7.964 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=7.980 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=7.980 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=7.980 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=7.980 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=7.997 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=7.997 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=7.997 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=7.997 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.013 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.013 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.014 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.014 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.030 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.030 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.031 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.031 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.047 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.047 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.047 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.047 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.064 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.064 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.064 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.064 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.080 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.080 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.080 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.080 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.097 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.097 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.097 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.097 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.114 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.114 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.114 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.114 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.130 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.130 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.130 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.131 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.147 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.147 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.147 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.147 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.164 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.164 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.164 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.164 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.181 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.181 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.181 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.181 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.197 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.197 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.197 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.197 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.214 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.214 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.214 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.214 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.231 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.231 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.231 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.231 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.247 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.247 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.262 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.262 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.264 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.265 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.265 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.265 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.281 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.281 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.281 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.281 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.297 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.297 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.298 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.298 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.314 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.314 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.314 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.314 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.331 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.331 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.331 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.331 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.347 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.348 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.348 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.348 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.364 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.364 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.364 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.364 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.380 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.381 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.381 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.381 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.397 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.397 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.397 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.397 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.414 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.414 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.414 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.414 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.431 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.431 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.431 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.431 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.448 unit=creature:2336 track=0 requested=0 played=0 kind=Exact
[anim] time=8.448 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.448 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.448 unit=creature:2345 track=0 requested=4 played=4 kind=Exact
[anim] time=8.448 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.448 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.464 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.464 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.465 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.465 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.481 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.481 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.481 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.481 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.497 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.498 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.498 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.498 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.514 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.514 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.514 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.514 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.531 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.531 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.531 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.531 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.562 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.562 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.562 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.562 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.565 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.565 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.565 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.565 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.581 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.581 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.581 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.581 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.597 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.598 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.598 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.598 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.615 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.615 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.615 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.615 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.632 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.632 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.632 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.632 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.648 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.648 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.648 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.648 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.664 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.664 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.664 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.664 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.681 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.681 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.681 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.681 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.697 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.698 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.698 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.698 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.715 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.715 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.716 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.716 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.731 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.731 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.731 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.731 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.748 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.748 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.748 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.748 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.764 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.764 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.764 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.764 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.781 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.781 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.781 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.781 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.798 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.798 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.798 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.798 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.815 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.815 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.815 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.815 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.831 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.831 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.832 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.832 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.863 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.863 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.863 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.863 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.865 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.865 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.865 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.881 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.881 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.898 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.898 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.915 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.915 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.931 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.931 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.931 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.948 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.948 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.948 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.948 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.965 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.965 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.965 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=8.965 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.981 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=8.981 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.981 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=8.998 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=8.998 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.014 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.014 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.031 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.031 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.048 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.048 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.064 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.065 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.065 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.081 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.081 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.082 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.082 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.098 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.098 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.098 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.098 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.115 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.115 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.115 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.115 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.132 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.132 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.132 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.132 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.163 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.163 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.163 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.163 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.166 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.166 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.166 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.166 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.181 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.182 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.182 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.182 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.198 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.198 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.198 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.198 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.215 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.215 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.215 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.215 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.231 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.231 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.232 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.232 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.248 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.249 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.249 unit=creature:4959 track=0 requested=4 played=4 kind=BakedOnDemand
[anim] time=9.249 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.249 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.265 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.265 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.265 unit=creature:4959 track=0 requested=4 played=4 kind=Exact
[anim] time=9.265 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
