rowKey,key,axis,displayId,extraId,batchIndex,geosetId,region,textureType,resolvedTexture,effectiveTexture,supplier,customContent,demandedTexture,demandedSupplier,missingDemandedTexture,predicted7C2Texture,protocolRow,modelPath,modelSupplier,race,sex,skin,face,hairStyle,hairColor,facialHair,equipment,geosetsChosen,bakeTexture,bakeSupplier,helmDisplayId,helmSuffix,helmModel,helmSupplier,shoulderDisplayId,shoulderModels,shoulderSuppliers,attachmentStatus,capeTexture,charSectionsDupKey,charSectionsWinnerRow,outcome,subjectPx,meanLuma,elapsedMs,note
npc-extra:10203:display:9771:batch:21,npc-extra:10203:display:9771,npc-extras,9771,10203,21,702,ears,1,composite://npc-bare/r6-s0-sk7-f3-h0-hc0-fh6,composite://npc-bare/r6-s0-sk7-f3-h0-hc0-fh6,generated:npc-bare,false,composite://npc-bare/r6-s0-sk7-f3-h0-hc0-fh6,generated:npc-bare,false,composite://npc-bare/r6-s0-sk7-f3-h0-hc0-fh6,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,7,3,0,0,6,3047;12916;12917;0;12918;5947;0;10976;0;0,0;2;107;207;307;401;501;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,patch.MPQ,3047,TaM,Item\ObjectComponents\Head\Helm_Eyepatch_A_01_TaM.m2,patch.MPQ,12916,Item\ObjectComponents\Shoulder\LShoulder_Leather_A_01.m2|Item\ObjectComponents\Shoulder\RShoulder_Leather_A_01.m2,patch.MPQ|patch.MPQ,mounted,NONE,0,NONE,Ready,54619,83.5716,110.007,
npc-extra:10203:display:9771:batch:39,npc-extra:10203:display:9771,npc-extras,9771,10203,39,401,gloves,1,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,patch.MPQ,false,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,patch.MPQ,false,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,7,3,0,0,6,3047;12916;12917;0;12918;5947;0;10976;0;0,0;2;107;207;307;401;501;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,patch.MPQ,3047,TaM,Item\ObjectComponents\Head\Helm_Eyepatch_A_01_TaM.m2,patch.MPQ,12916,Item\ObjectComponents\Shoulder\LShoulder_Leather_A_01.m2|Item\ObjectComponents\Shoulder\RShoulder_Leather_A_01.m2,patch.MPQ|patch.MPQ,mounted,NONE,0,NONE,Ready,54619,83.5716,110.007,
npc-extra:10203:display:9771:batch:41,npc-extra:10203:display:9771,npc-extras,9771,10203,41,1501,cape,1,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,patch.MPQ,false,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,patch.MPQ,false,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,7,3,0,0,6,3047;12916;12917;0;12918;5947;0;10976;0;0,0;2;107;207;307;401;501;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,patch.MPQ,3047,TaM,Item\ObjectComponents\Head\Helm_Eyepatch_A_01_TaM.m2,patch.MPQ,12916,Item\ObjectComponents\Shoulder\LShoulder_Leather_A_01.m2|Item\ObjectComponents\Shoulder\RShoulder_Leather_A_01.m2,patch.MPQ|patch.MPQ,mounted,NONE,0,NONE,Ready,54619,83.5716,110.007,
npc-extra:10203:display:9771:batch:55,npc-extra:10203:display:9771,npc-extras,9771,10203,55,1301,robe,1,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,patch.MPQ,false,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,patch.MPQ,false,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,7,3,0,0,6,3047;12916;12917;0;12918;5947;0;10976;0;0,0;2;107;207;307;401;501;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,patch.MPQ,3047,TaM,Item\ObjectComponents\Head\Helm_Eyepatch_A_01_TaM.m2,patch.MPQ,12916,Item\ObjectComponents\Shoulder\LShoulder_Leather_A_01.m2|Item\ObjectComponents\Shoulder\RShoulder_Leather_A_01.m2,patch.MPQ|patch.MPQ,mounted,NONE,0,NONE,Ready,54619,83.5716,110.007,
npc-extra:10203:display:9771:batch:57,npc-extra:10203:display:9771,npc-extras,9771,10203,57,0,body-base,8,NONE,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,NONE,false,NONE,NONE,false,NONE,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,7,3,0,0,6,3047;12916;12917;0;12918;5947;0;10976;0;0,0;2;107;207;307;401;501;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,patch.MPQ,3047,TaM,Item\ObjectComponents\Head\Helm_Eyepatch_A_01_TaM.m2,patch.MPQ,12916,Item\ObjectComponents\Shoulder\LShoulder_Leather_A_01.m2|Item\ObjectComponents\Shoulder\RShoulder_Leather_A_01.m2,patch.MPQ|patch.MPQ,mounted,NONE,0,NONE,Ready,54619,83.5716,110.007,
npc-extra:10203:display:9771:batch:58,npc-extra:10203:display:9771,npc-extras,9771,10203,58,1501,cape,8,NONE,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,NONE,false,NONE,NONE,false,NONE,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,7,3,0,0,6,3047;12916;12917;0;12918;5947;0;10976;0;0,0;2;107;207;307;401;501;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,patch.MPQ,3047,TaM,Item\ObjectComponents\Head\Helm_Eyepatch_A_01_TaM.m2,patch.MPQ,12916,Item\ObjectComponents\Shoulder\LShoulder_Leather_A_01.m2|Item\ObjectComponents\Shoulder\RShoulder_Leather_A_01.m2,patch.MPQ|patch.MPQ,mounted,NONE,0,NONE,Ready,54619,83.5716,110.007,
npc-extra:10203:display:9771:batch:68,npc-extra:10203:display:9771,npc-extras,9771,10203,68,307,facial-hair,1,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,patch.MPQ,false,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,patch.MPQ,false,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,7,3,0,0,6,3047;12916;12917;0;12918;5947;0;10976;0;0,0;2;107;207;307;401;501;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\23ca65106e8e326256bd40799ccec0d1.blp,patch.MPQ,3047,TaM,Item\ObjectComponents\Head\Helm_Eyepatch_A_01_TaM.m2,patch.MPQ,12916,Item\ObjectComponents\Shoulder\LShoulder_Leather_A_01.m2|Item\ObjectComponents\Shoulder\RShoulder_Leather_A_01.m2,patch.MPQ|patch.MPQ,mounted,NONE,0,NONE,Ready,54619,83.5716,110.007,
npc-extra:10247:display:2130:batch:0,npc-extra:10247:display:2130,npc-extras,2130,10247,0,0,body-base,1,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,false,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,false,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,18,3,2,2,1,0;0;31774;8150;9186;6183;9267;0;28046;0,0;4;102;202;302;401;501;502;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,0,TaM,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,NONE,Ready,52289,138.2035,93.762,
npc-extra:10247:display:2130:batch:1,npc-extra:10247:display:2130,npc-extras,2130,10247,1,0,body-base,8,NONE,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,NONE,false,NONE,NONE,false,NONE,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,18,3,2,2,1,0;0;31774;8150;9186;6183;9267;0;28046;0,0;4;102;202;302;401;501;502;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,0,TaM,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,NONE,Ready,52289,138.2035,93.762,
npc-extra:10247:display:2130:batch:2,npc-extra:10247:display:2130,npc-extras,2130,10247,2,202,facial-hair,8,NONE,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,NONE,false,NONE,NONE,false,NONE,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,18,3,2,2,1,0;0;31774;8150;9186;6183;9267;0;28046;0,0;4;102;202;302;401;501;502;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,0,TaM,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,NONE,Ready,52289,138.2035,93.762,
npc-extra:10247:display:2130:batch:6,npc-extra:10247:display:2130,npc-extras,2130,10247,6,0,body-base,1,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,false,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,false,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,18,3,2,2,1,0;0;31774;8150;9186;6183;9267;0;28046;0,0;4;102;202;302;401;501;502;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,0,TaM,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,NONE,Ready,52289,138.2035,93.762,
npc-extra:10247:display:2130:batch:10,npc-extra:10247:display:2130,npc-extras,2130,10247,10,4,hair-scalp,1,composite://npc-bare/r6-s0-sk18-f3-h2-hc2-fh1,composite://npc-bare/r6-s0-sk18-f3-h2-hc2-fh1,generated:npc-bare,false,composite://npc-bare/r6-s0-sk18-f3-h2-hc2-fh1,generated:npc-bare,false,composite://npc-bare/r6-s0-sk18-f3-h2-hc2-fh1,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,18,3,2,2,1,0;0;31774;8150;9186;6183;9267;0;28046;0,0;4;102;202;302;401;501;502;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,0,TaM,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,NONE,Ready,52289,138.2035,93.762,
npc-extra:10247:display:2130:batch:21,npc-extra:10247:display:2130,npc-extras,2130,10247,21,702,ears,1,composite://npc-bare/r6-s0-sk18-f3-h2-hc2-fh1,composite://npc-bare/r6-s0-sk18-f3-h2-hc2-fh1,generated:npc-bare,false,composite://npc-bare/r6-s0-sk18-f3-h2-hc2-fh1,generated:npc-bare,false,composite://npc-bare/r6-s0-sk18-f3-h2-hc2-fh1,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,18,3,2,2,1,0;0;31774;8150;9186;6183;9267;0;28046;0,0;4;102;202;302;401;501;502;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,0,TaM,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,NONE,Ready,52289,138.2035,93.762,
npc-extra:10247:display:2130:batch:24,npc-extra:10247:display:2130,npc-extras,2130,10247,24,102,facial-hair,8,NONE,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,NONE,false,NONE,NONE,false,NONE,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,18,3,2,2,1,0;0;31774;8150;9186;6183;9267;0;28046;0,0;4;102;202;302;401;501;502;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,0,TaM,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,NONE,Ready,52289,138.2035,93.762,
npc-extra:10247:display:2130:batch:28,npc-extra:10247:display:2130,npc-extras,2130,10247,28,102,facial-hair,8,NONE,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,NONE,false,NONE,NONE,false,NONE,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,18,3,2,2,1,0;0;31774;8150;9186;6183;9267;0;28046;0,0;4;102;202;302;401;501;502;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,0,TaM,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,NONE,Ready,52289,138.2035,93.762,
npc-extra:10247:display:2130:batch:31,npc-extra:10247:display:2130,npc-extras,2130,10247,31,202,facial-hair,8,NONE,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,NONE,false,NONE,NONE,false,NONE,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,18,3,2,2,1,0;0;31774;8150;9186;6183;9267;0;28046;0,0;4;102;202;302;401;501;502;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,0,TaM,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,NONE,Ready,52289,138.2035,93.762,
npc-extra:10247:display:2130:batch:39,npc-extra:10247:display:2130,npc-extras,2130,10247,39,401,gloves,1,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,false,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,false,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,18,3,2,2,1,0;0;31774;8150;9186;6183;9267;0;28046;0,0;4;102;202;302;401;501;502;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,0,TaM,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,NONE,Ready,52289,138.2035,93.762,
npc-extra:10247:display:2130:batch:41,npc-extra:10247:display:2130,npc-extras,2130,10247,41,1501,cape,1,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,false,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,false,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,18,3,2,2,1,0;0;31774;8150;9186;6183;9267;0;28046;0,0;4;102;202;302;401;501;502;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,0,TaM,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,NONE,Ready,52289,138.2035,93.762,
npc-extra:10247:display:2130:batch:55,npc-extra:10247:display:2130,npc-extras,2130,10247,55,1301,robe,1,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,false,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,false,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,18,3,2,2,1,0;0;31774;8150;9186;6183;9267;0;28046;0,0;4;102;202;302;401;501;502;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,0,TaM,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,NONE,Ready,52289,138.2035,93.762,
npc-extra:10247:display:2130:batch:57,npc-extra:10247:display:2130,npc-extras,2130,10247,57,0,body-base,8,NONE,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,NONE,false,NONE,NONE,false,NONE,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,18,3,2,2,1,0;0;31774;8150;9186;6183;9267;0;28046;0,0;4;102;202;302;401;501;502;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,0,TaM,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,NONE,Ready,52289,138.2035,93.762,
npc-extra:10247:display:2130:batch:58,npc-extra:10247:display:2130,npc-extras,2130,10247,58,1501,cape,8,NONE,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,NONE,false,NONE,NONE,false,NONE,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,18,3,2,2,1,0;0;31774;8150;9186;6183;9267;0;28046;0,0;4;102;202;302;401;501;502;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,0,TaM,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,NONE,Ready,52289,138.2035,93.762,
npc-extra:10247:display:2130:batch:65,npc-extra:10247:display:2130,npc-extras,2130,10247,65,302,facial-hair,1,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,false,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,false,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,18,3,2,2,1,0;0;31774;8150;9186;6183;9267;0;28046;0,0;4;102;202;302;401;501;502;601;702;801;901;1001;1101;1201;1301;1401;1501,Textures\BakedNpcTextures\941dda55c407413788a5730ac46e83eb.blp,patch.MPQ,0,TaM,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,NONE,Ready,52289,138.2035,93.762,
npc-extra:10255:display:14881:batch:0,npc-extra:10255:display:14881,npc-extras,14881,10255,0,0,body-base,1,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,patch.MPQ,false,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,patch.MPQ,false,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,1,1,3,0,2,17710;0;31789;0;8151;8152;31790;16595;0;31738,0;5;103;203;303;401;501;601;702;801;901;1001;1101;1201;1202;1301;1401;1501,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,patch.MPQ,17710,TaM,Item\ObjectComponents\Head\Helm_Cloth_B_05_TaM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,50397,76.8125,94.3827,
npc-extra:10255:display:14881:batch:1,npc-extra:10255:display:14881,npc-extras,14881,10255,1,0,body-base,8,NONE,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,NONE,false,NONE,NONE,false,NONE,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,1,1,3,0,2,17710;0;31789;0;8151;8152;31790;16595;0;31738,0;5;103;203;303;401;501;601;702;801;901;1001;1101;1201;1202;1301;1401;1501,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,patch.MPQ,17710,TaM,Item\ObjectComponents\Head\Helm_Cloth_B_05_TaM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,50397,76.8125,94.3827,
npc-extra:10255:display:14881:batch:6,npc-extra:10255:display:14881,npc-extras,14881,10255,6,0,body-base,1,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,patch.MPQ,false,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,patch.MPQ,false,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,1,1,3,0,2,17710;0;31789;0;8151;8152;31790;16595;0;31738,0;5;103;203;303;401;501;601;702;801;901;1001;1101;1201;1202;1301;1401;1501,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,patch.MPQ,17710,TaM,Item\ObjectComponents\Head\Helm_Cloth_B_05_TaM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,50397,76.8125,94.3827,
npc-extra:10255:display:14881:batch:11,npc-extra:10255:display:14881,npc-extras,14881,10255,11,5,hair-scalp,1,composite://npc-bare/r6-s0-sk1-f1-h3-hc0-fh2,composite://npc-bare/r6-s0-sk1-f1-h3-hc0-fh2,generated:npc-bare,false,composite://npc-bare/r6-s0-sk1-f1-h3-hc0-fh2,generated:npc-bare,false,composite://npc-bare/r6-s0-sk1-f1-h3-hc0-fh2,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,1,1,3,0,2,17710;0;31789;0;8151;8152;31790;16595;0;31738,0;5;103;203;303;401;501;601;702;801;901;1001;1101;1201;1202;1301;1401;1501,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,patch.MPQ,17710,TaM,Item\ObjectComponents\Head\Helm_Cloth_B_05_TaM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,50397,76.8125,94.3827,
npc-extra:10255:display:14881:batch:13,npc-extra:10255:display:14881,npc-extras,14881,10255,13,203,facial-hair,8,NONE,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,NONE,false,NONE,NONE,false,NONE,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,1,1,3,0,2,17710;0;31789;0;8151;8152;31790;16595;0;31738,0;5;103;203;303;401;501;601;702;801;901;1001;1101;1201;1202;1301;1401;1501,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,patch.MPQ,17710,TaM,Item\ObjectComponents\Head\Helm_Cloth_B_05_TaM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,50397,76.8125,94.3827,
npc-extra:10255:display:14881:batch:21,npc-extra:10255:display:14881,npc-extras,14881,10255,21,702,ears,1,composite://npc-bare/r6-s0-sk1-f1-h3-hc0-fh2,composite://npc-bare/r6-s0-sk1-f1-h3-hc0-fh2,generated:npc-bare,false,composite://npc-bare/r6-s0-sk1-f1-h3-hc0-fh2,generated:npc-bare,false,composite://npc-bare/r6-s0-sk1-f1-h3-hc0-fh2,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,1,1,3,0,2,17710;0;31789;0;8151;8152;31790;16595;0;31738,0;5;103;203;303;401;501;601;702;801;901;1001;1101;1201;1202;1301;1401;1501,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,patch.MPQ,17710,TaM,Item\ObjectComponents\Head\Helm_Cloth_B_05_TaM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,50397,76.8125,94.3827,
npc-extra:10255:display:14881:batch:22,npc-extra:10255:display:14881,npc-extras,14881,10255,22,103,facial-hair,8,NONE,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,NONE,false,NONE,NONE,false,NONE,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,1,1,3,0,2,17710;0;31789;0;8151;8152;31790;16595;0;31738,0;5;103;203;303;401;501;601;702;801;901;1001;1101;1201;1202;1301;1401;1501,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,patch.MPQ,17710,TaM,Item\ObjectComponents\Head\Helm_Cloth_B_05_TaM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,50397,76.8125,94.3827,
npc-extra:10255:display:14881:batch:39,npc-extra:10255:display:14881,npc-extras,14881,10255,39,401,gloves,1,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,patch.MPQ,false,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,patch.MPQ,false,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,1,1,3,0,2,17710;0;31789;0;8151;8152;31790;16595;0;31738,0;5;103;203;303;401;501;601;702;801;901;1001;1101;1201;1202;1301;1401;1501,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,patch.MPQ,17710,TaM,Item\ObjectComponents\Head\Helm_Cloth_B_05_TaM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,50397,76.8125,94.3827,
npc-extra:10255:display:14881:batch:41,npc-extra:10255:display:14881,npc-extras,14881,10255,41,1501,cape,1,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,patch.MPQ,false,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,patch.MPQ,false,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,,Character\Tauren\Male\TaurenMale.m2,patch.MPQ,6,0,1,1,3,0,2,17710;0;31789;0;8151;8152;31790;16595;0;31738,0;5;103;203;303;401;501;601;702;801;901;1001;1101;1201;1202;1301;1401;1501,Textures\BakedNpcTextures\4d37262fded77b4c9a859f17dd9094b.blp,patch.MPQ,17710,TaM,Item\ObjectComponents\Head\Helm_Cloth_B_05_TaM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,50397,76.8125,94.3827,
